name,supplier,observed_count,inferred_topk,missing_topk
PRO_004702,SUP_0298,2,"[""银行金融服务"", ""广告业"", ""互联网零售"", ""电信"", ""汽车、摩托车、零配件和燃料及其他动力销售"", ""数字技术研究和试验发展"", ""互联网保险"", ""数据资源与产权交易"", ""数字社会""]","[""广告业"", ""互联网零售"", ""电信"", ""汽车、摩托车、零配件和燃料及其他动力销售"", ""数字技术研究和试验发展"", ""互联网保险"", ""数据资源与产权交易""]"
PRO_000655,SUP_0038,1,"[""银行金融服务"", ""金融信息服务"", ""法律服务"", ""数字社会"", ""数字化商务服务"", ""数字技术研究和试验发展"", ""网上税务办理"", ""数字金融"", ""咨询与调查""]","[""金融信息服务"", ""法律服务"", ""数字社会"", ""数字化商务服务"", ""数字技术研究和试验发展"", ""网上税务办理"", ""数字金融"", ""咨询与调查""]"
PRO_000661,SUP_0038,1,"[""金融信息服务"", ""银行金融服务"", ""其他数字金融"", ""数字资本市场服务""]","[""金融信息服务"", ""其他数字金融"", ""数字资本市场服务""]"
PRO_000650,SUP_0038,1,"[""银行金融服务"", ""金融信息服务"", ""其他数字金融""]","[""银行金融服务"", ""其他数字金融""]"
PRO_000657,SUP_0038,1,"[""银行金融服务"", ""数字政府"", ""金融信息服务"", ""数字社会"", ""其他数字金融"", ""数字技术研究和试验发展""]","[""银行金融服务"", ""数字政府"", ""数字社会"", ""其他数字金融"", ""数字技术研究和试验发展""]"
PRO_000659,SUP_0038,1,"[""银行金融服务"", ""金融信息服务"", ""其他数字金融""]","[""金融信息服务"", ""其他数字金融""]"
PRO_004112,SUP_0266,1,"[""住宅房屋建筑"", ""贸易经纪与代理"", ""土地调查评估服务"", ""其他土木工程建筑"", ""行政办公自动化"", ""其他未列明食品制造"", ""人力资源服务"", ""正餐服务"", ""食品、饮料及烟草制品专门零售"", ""银行金融服务""]","[""住宅房屋建筑"", ""贸易经纪与代理"", ""土地调查评估服务"", ""其他土木工程建筑"", ""行政办公自动化"", ""其他未列明食品制造"", ""人力资源服务"", ""正餐服务"", ""食品、饮料及烟草制品专门零售"", ""银行金融服务""]"
PRO_004111,SUP_0266,1,"[""数字资本市场服务"", ""证券市场服务"", ""金融信息服务"", ""银行金融服务""]","[""证券市场服务"", ""金融信息服务"", ""银行金融服务""]"
PRO_004074,SUP_0266,1,"[""数字化商务服务"", ""住宅房屋建筑"", ""人力资源服务"", ""贸易经纪与代理"", ""其他商务服务业"", ""地理遥感信息及测绘地理信息服务"", ""咨询与调查"", ""银行金融服务""]","[""数字化商务服务"", ""住宅房屋建筑"", ""人力资源服务"", ""贸易经纪与代理"", ""其他商务服务业"", ""地理遥感信息及测绘地理信息服务"", ""咨询与调查"", ""银行金融服务""]"
PRO_003990,SUP_0266,1,"[""数字化商务服务"", ""咨询与调查"", ""地理遥感信息及测绘地理信息服务"", ""人力资源服务"", ""其他互联网平台"", ""银行金融服务""]","[""数字化商务服务"", ""地理遥感信息及测绘地理信息服务"", ""人力资源服务"", ""其他互联网平台"", ""银行金融服务""]"
PRO_004117,SUP_0266,1,"[""数字资本市场服务"", ""证券市场服务"", ""金融信息服务""]","[""证券市场服务"", ""金融信息服务""]"
PRO_004081,SUP_0266,1,"[""数字资本市场服务"", ""金融信息服务"", ""银行金融服务"", ""法律服务"", ""数字化商务服务"", ""资本投资服务""]","[""数字资本市场服务"", ""金融信息服务"", ""银行金融服务"", ""法律服务"", ""数字化商务服务"", ""资本投资服务""]"
PRO_004066,SUP_0266,1,"[""法律服务"", ""住宅房屋建筑"", ""人力资源服务"", ""互联网资讯服务"", ""网上税务办理"", ""数字技术研究和试验发展"", ""国家行政机构""]","[""法律服务"", ""住宅房屋建筑"", ""人力资源服务"", ""互联网资讯服务"", ""网上税务办理"", ""数字技术研究和试验发展"", ""国家行政机构""]"
PRO_004106,SUP_0266,1,"[""法律服务"", ""银行金融服务"", ""金融信息服务"", ""其他数字政府"", ""数字化商务服务""]","[""银行金融服务"", ""金融信息服务"", ""其他数字政府"", ""数字化商务服务""]"
PRO_004053,SUP_0266,1,"[""数字化商务服务"", ""咨询与调查"", ""数字技术研究和试验发展"", ""地理遥感信息及测绘地理信息服务"", ""银行金融服务""]","[""数字化商务服务"", ""咨询与调查"", ""数字技术研究和试验发展"", ""地理遥感信息及测绘地理信息服务""]"
PRO_004124,SUP_0266,1,"[""数字化商务服务"", ""咨询与调查"", ""资本投资服务"", ""证券市场服务"", ""法律服务"", ""科技中介服务"", ""金融信息服务"", ""互联网资讯服务""]","[""数字化商务服务"", ""咨询与调查"", ""资本投资服务"", ""证券市场服务"", ""法律服务"", ""科技中介服务"", ""金融信息服务"", ""互联网资讯服务""]"
PRO_004078,SUP_0266,1,"[""数字资本市场服务"", ""证券市场服务"", ""金融信息服务"", ""银行金融服务""]","[""证券市场服务"", ""金融信息服务"", ""银行金融服务""]"
PRO_004061,SUP_0266,1,"[""数字化商务服务"", ""人力资源服务"", ""咨询与调查"", ""地理遥感信息及测绘地理信息服务"", ""互联网资讯服务"", ""法律服务"", ""资本投资服务"", ""银行金融服务""]","[""数字化商务服务"", ""人力资源服务"", ""咨询与调查"", ""地理遥感信息及测绘地理信息服务"", ""互联网资讯服务"", ""法律服务"", ""资本投资服务"", ""银行金融服务""]"
PRO_004043,SUP_0266,1,"[""银行金融服务"", ""土地调查评估服务"", ""房地产开发经营"", ""土地登记服务"", ""数字政府"", ""数字化商务服务"", ""数字技术研究和试验发展"", ""互联网房地产业""]","[""银行金融服务"", ""土地调查评估服务"", ""土地登记服务"", ""数字政府"", ""数字化商务服务"", ""数字技术研究和试验发展"", ""互联网房地产业""]"
PRO_004064,SUP_0266,1,"[""数字化商务服务"", ""资本投资服务"", ""公开募集证券投资基金"", ""咨询与调查"", ""数字资本市场服务"", ""法律服务"", ""科技中介服务""]","[""数字化商务服务"", ""资本投资服务"", ""公开募集证券投资基金"", ""咨询与调查"", ""法律服务"", ""科技中介服务""]"
PRO_004037,SUP_0266,1,"[""金融信息服务"", ""数字化商务服务"", ""银行金融服务"", ""国家行政机构"", ""法律服务"", ""人力资源服务"", ""咨询与调查"", ""数字资本市场服务""]","[""金融信息服务"", ""数字化商务服务"", ""银行金融服务"", ""国家行政机构"", ""人力资源服务"", ""咨询与调查"", ""数字资本市场服务""]"
PRO_001768,SUP_0127,1,"[""银行金融服务"", ""数字金融"", ""互联网保险"", ""数字资本市场服务"", ""数字社会"", ""其他数字技术应用业""]","[""数字金融"", ""互联网保险"", ""数字资本市场服务"", ""数字社会"", ""其他数字技术应用业""]"
PRO_004125,SUP_0266,1,"[""住宅房屋建筑"", ""电信"", ""银行金融服务"", ""其他商务服务业"", ""行政办公自动化"", ""数字化商务服务"", ""正餐服务"", ""食品、饮料及烟草制品专门零售"", ""数字社会"", ""数字政府""]","[""住宅房屋建筑"", ""电信"", ""银行金融服务"", ""其他商务服务业"", ""行政办公自动化"", ""数字化商务服务"", ""正餐服务"", ""食品、饮料及烟草制品专门零售"", ""数字社会"", ""数字政府""]"
PRO_004126,SUP_0266,2,"[""住宅房屋建筑"", ""其他未列明食品制造"", ""电信"", ""银行金融服务"", ""行政办公自动化"", ""数字化商务服务"", ""其他商务服务业"", ""数字社会"", ""数字政府"", ""数字技术研究和试验发展""]","[""住宅房屋建筑"", ""其他未列明食品制造"", ""电信"", ""银行金融服务"", ""行政办公自动化"", ""数字化商务服务"", ""其他商务服务业"", ""数字社会"", ""数字政府"", ""数字技术研究和试验发展""]"
PRO_004015,SUP_0266,1,"[""数字资本市场服务"", ""证券市场服务"", ""金融信息服务""]","[""证券市场服务"", ""金融信息服务""]"
PRO_004050,SUP_0266,1,"[""住宅房屋建筑"", ""其他商务服务业"", ""环境治理业"", ""土地调查评估服务"", ""银行金融服务"", ""数字化建筑业"", ""数字化商务服务"", ""贸易经纪与代理""]","[""住宅房屋建筑"", ""其他商务服务业"", ""环境治理业"", ""土地调查评估服务"", ""银行金融服务"", ""数字化建筑业"", ""数字化商务服务"", ""贸易经纪与代理""]"
PRO_003986,SUP_0266,1,"[""证券市场服务"", ""数字资本市场服务"", ""银行金融服务"", ""金融信息服务""]","[""证券市场服务"", ""银行金融服务"", ""金融信息服务""]"
PRO_001748,SUP_0127,1,"[""银行金融服务"", ""数字金融"", ""互联网金融"", ""数字政府"", ""数字社会"", ""其他数字技术应用业""]","[""数字金融"", ""互联网金融"", ""数字政府"", ""数字社会"", ""其他数字技术应用业""]"
PRO_001744,SUP_0127,1,"[""银行金融服务"", ""互联网金融"", ""数字金融"", ""数字商贸""]","[""银行金融服务"", ""互联网金融"", ""数字商贸""]"
PRO_003997,SUP_0266,1,"[""知识产权服务"", ""数字技术研究和试验发展"", ""法律服务"", ""银行金融服务"", ""数字社会""]","[""数字技术研究和试验发展"", ""法律服务"", ""银行金融服务"", ""数字社会""]"
PRO_004005,SUP_0266,1,"[""数字化商务服务"", ""咨询与调查"", ""地理遥感信息及测绘地理信息服务"", ""人力资源服务"", ""网上税务办理"", ""其他互联网平台"", ""法律服务"", ""银行金融服务""]","[""咨询与调查"", ""地理遥感信息及测绘地理信息服务"", ""人力资源服务"", ""网上税务办理"", ""其他互联网平台"", ""法律服务"", ""银行金融服务""]"
PRO_004004,SUP_0266,1,"[""数字化商务服务"", ""咨询与调查"", ""人力资源服务"", ""其他互联网平台"", ""银行金融服务""]","[""数字化商务服务"", ""咨询与调查"", ""人力资源服务"", ""其他互联网平台"", ""银行金融服务""]"
PRO_004006,SUP_0266,1,"[""数字资本市场服务"", ""数字化商务服务"", ""资本投资服务"", ""证券市场服务"", ""银行金融服务""]","[""数字资本市场服务"", ""资本投资服务"", ""证券市场服务"", ""银行金融服务""]"
PRO_004082,SUP_0266,1,"[""法律服务"", ""网上税务办理"", ""其他数字政府"", ""其他商务服务业"", ""数字技术研究和试验发展""]","[""网上税务办理"", ""其他数字政府"", ""其他商务服务业"", ""数字技术研究和试验发展""]"
PRO_004116,SUP_0266,1,"[""数字资本市场服务"", ""证券市场服务"", ""金融信息服务"", ""银行金融服务""]","[""数字资本市场服务"", ""金融信息服务"", ""银行金融服务""]"
PRO_004091,SUP_0266,1,"[""数字化商务服务"", ""法律服务"", ""金融信息服务"", ""国家行政机构"", ""咨询与调查"", ""人力资源服务"", ""银行金融服务""]","[""数字化商务服务"", ""法律服务"", ""金融信息服务"", ""国家行政机构"", ""咨询与调查"", ""人力资源服务"", ""银行金融服务""]"
PRO_004013,SUP_0266,1,"[""数字资本市场服务"", ""证券市场服务"", ""金融信息服务"", ""银行金融服务""]","[""证券市场服务"", ""金融信息服务"", ""银行金融服务""]"
PRO_004088,SUP_0266,1,"[""数字化商务服务"", ""咨询与调查"", ""银行金融服务"", ""资本投资服务"", ""法律服务"", ""其他互联网平台"", ""互联网资讯服务"", ""人力资源服务""]","[""咨询与调查"", ""银行金融服务"", ""资本投资服务"", ""法律服务"", ""其他互联网平台"", ""互联网资讯服务"", ""人力资源服务""]"
PRO_004059,SUP_0266,1,"[""其他商务服务业"", ""其他土木工程建筑"", ""行政办公自动化"", ""住宅房屋建筑"", ""贸易经纪与代理"", ""土地调查评估服务"", ""数字化商务服务"", ""其他未列明食品制造"", ""银行金融服务"", ""数字社会""]","[""其他商务服务业"", ""其他土木工程建筑"", ""行政办公自动化"", ""贸易经纪与代理"", ""土地调查评估服务"", ""数字化商务服务"", ""其他未列明食品制造"", ""银行金融服务"", ""数字社会""]"
PRO_004047,SUP_0266,1,"[""数字化商务服务"", ""数字资本市场服务"", ""法律服务"", ""咨询与调查"", ""资本投资服务"", ""科技中介服务""]","[""数字化商务服务"", ""数字资本市场服务"", ""法律服务"", ""咨询与调查"", ""资本投资服务"", ""科技中介服务""]"
PRO_004070,SUP_0266,1,"[""数字化商务服务"", ""咨询与调查"", ""地理遥感信息及测绘地理信息服务"", ""数字资本市场服务"", ""互联网资讯服务"", ""资本投资服务"", ""其他互联网平台"", ""人力资源服务"", ""法律服务"", ""银行金融服务""]","[""咨询与调查"", ""地理遥感信息及测绘地理信息服务"", ""数字资本市场服务"", ""互联网资讯服务"", ""资本投资服务"", ""其他互联网平台"", ""人力资源服务"", ""法律服务"", ""银行金融服务""]"
PRO_004077,SUP_0266,1,"[""数字金融"", ""银行金融服务"", ""法律服务"", ""行政办公自动化"", ""数字政府"", ""人力资源服务"", ""数字化商务服务"", ""网上税务办理""]","[""数字金融"", ""银行金融服务"", ""法律服务"", ""行政办公自动化"", ""数字政府"", ""人力资源服务"", ""数字化商务服务"", ""网上税务办理""]"
